timeline_id,project_id,milestone_name,planned_date,actual_date,days_delayed,delay_reason,responsible_party,status,notes
1690,62,Design Complete,2023-02-02,15/10/2025,986,,Owner,Skipped,
1691,62,Project Closeout,2024/06/15,09-09-2027,1181,,Regulator,Complete,
1692,62,50% Complete,2021-03-04,,,,Engineer,In Progress,
1693,62,Substantial Completion,05-10-2019,05-02-2019,-8,,Utility,Not Started,
1694,295,Bid Award,2025-03-10,2027-01-01,662,Utility conflicts,Contractor,In Progress,
1695,295,Project Closeout,12-16-2026,12/13/2019,-2560,,Owner,Skipped,
1696,295,Environmental Review,2023-02-12,15/07/2018,-1673,,Regulator,Delayed,Float available
1697,295,Substantial Completion,10/17/2027,08/17/2025,-791,,Owner,Complete,Permit dependent
1698,295,Ground Breaking,2026-06-04,,231,Weather,Third Party,complete,
1699,295,Final Inspection,2020-03-14,2026/11/09,-,Contractor issues,Regulator,Complete,Permit dependent
1700,472,Ground Breaking,2019/09/23,04/26/2027,2772,Utility conflicts,Regulator,Skipped,On critical path
1701,472,Environmental Review,26/12/2022,08-22-2024,605,Environmental review,Engineer,Delayed,
1702,472,Bid Award,01/01/2027,,,,Utility,In Progress,On critical path
1703,472,Design Complete,2025-03-12,06/21/2025,101,Permitting,Regulator,Skipped,
1704,426,Ground Breaking,03-16-2026,25/11/2023,-842,,Regulator,Complete,Permit dependent
1705,426,Environmental Review,10/10/2026,,,,Engineer,Complete,
1706,426,Final Inspection,,2025-03-31,-899,,Regulator,Complete,On critical path
1707,492,Environmental Review,2026-04-15,2026-11-15,214,Funding gap,Regulator,In progress,
1708,492,50% Complete,09-02-2024,,-589,,Engineer,In Progress,On critical path
1709,492,Design Complete,2021/09/29,09/01/2021,-28,,Owner,Complete,On critical path
1710,492,Project Closeout,04/07/2022,2020-01-14,-814,,Owner,Delayed,Permit dependent
1711,215,Environmental Review,07-13-2018,,398,Supply chain delays,Utility,,On critical path
1712,215,Bid Award,2024-03-08,08/28/2023,-193,,Third Party,COMPLETE,
1713,215,Design Complete,2018/12/06,,,,Engineer,Complete,
1714,215,50% Complete,2024/11/06,,,,Utility,Skipped,On critical path
1715,215,Project Closeout,2022/10/19,,,,Third Party,Delayed,
1716,215,Ground Breaking,01/29/2026,,,,Third Party,Skipped,
1717,131,Environmental Review,24/09/2018,17/09/2025,2550,Permitting,Third Party,Skipped,Float available
1718,131,Bid Award,2022/12/20,11/16/2023,331,,Utility,Delayed,
1719,131,50% Complete,05/03/2025,12/25/2023,-436,,Contractor,In Progress,Float available
1720,131,Design Complete,05/20/2022,2023-05-05,350,Design changes,Utility,Skipped,On critical path
1721,131,Final Inspection,,06-10-2018,-24,,Utility,In Progress,
1722,155,Ground Breaking,07/13/2018,,,,Owner,Skipped,
1723,155,Environmental Review,13/02/2022,03-09-2019,-1072,,Contractor,Not Started,
1724,155,Bid Award,04/02/2027,,,,Owner,In Progress,Permit dependent
1725,155,Final Inspection,05/25/2022,,,,Third Party,In Progress,
1726,494,Environmental Review,2024-11-01,,37,Supply chain delays,Third Party,Not Started,Permit dependent
1727,494,Bid Award,11-09-2024,02/17/2024,-266,,Third Party,Complete,
1728,494,Substantial Completion,2021/11/24,2027-09-08,2114,Labor shortage,Third Party,Not Started,
1729,494,Design Complete,2024/12/19,2026-12-25,736,,Third Party,In Progress,
1730,494,Final Inspection,01-29-2026,2018-11-23,-2624,,Third Party,Complete,Float available
1731,70,50% Complete,05-15-2027,2019-05-13,-2924,,Utility,Not Started,On critical path
1732,70,Bid Award,09/08/2027,01-25-2022,-2052,,Owner,,On critical path
1733,256,Environmental Review,03-06-2020,,,,Utility,Not Started,On critical path
1734,256,Design Complete,08/11/2020,,,,Utility,Not Started,Float available
1735,256,Substantial Completion,2019/02/08,04/16/2026,2624,Contractor issues,Utility,In progress,
1736,256,Ground Breaking,2020-06-20,11-01-2023,1229,Labor shortage,Engineer,COMPLETE,Permit dependent
1737,51,50% Complete,12-23-2018,18/10/2024,2126,Supply chain delays,Owner,Complete,
1738,51,Bid Award,08/31/2018,06-04-2020,643,Weather,Owner,Complete,
1739,358,50% Complete,2024-07-03,08/25/2026,783,Funding gap,Third Party,Complete,On critical path
1740,358,Final Inspection,2019-03-18,08-26-2018,-204,,Third Party,In Progress,
1741,358,Environmental Review,20/09/2020,2020-05-11,-132,,Contractor,complete,Float available
1742,358,Substantial Completion,10-28-2023,2025-03-01,,Environmental review,Utility,Delayed,On critical path
1743,358,Ground Breaking,07-19-2027,27/10/2027,100,Supply chain delays,Regulator,COMPLETE,
1744,358,Design Complete,11-30-2027,22/09/2024,,,Regulator,In Progress,
1745,358,Bid Award,02-13-2023,04/10/2023,56,Supply chain delays,Regulator,Not Started,
1746,2,Design Complete,2024-03-12,05/03/2026,782,Utility conflicts,Regulator,NOT STARTED,
1747,2,Project Closeout,,11-22-2023,1119,Supply chain delays,Engineer,In Progress,
1748,2,Substantial Completion,2027/05/23,2019/12/21,-2710,,Third Party,Delayed,Float available
1749,2,Bid Award,2022/05/14,,-307,,Utility,Not Started,Float available
1750,2,Final Inspection,2025-04-17,03-01-2022,,,Third Party,Skipped,
1751,2,Environmental Review,20/07/2025,11/17/2025,TBD,,Contractor,In Progress,On critical path
1752,2,50% Complete,2022/03/11,04-08-2027,1854,Weather,Contractor,Skipped,
1753,398,Final Inspection,11/10/2018,10-07-2020,727,Environmental review,Contractor,In Progress,On critical path
1754,398,Ground Breaking,25/02/2019,2021/02/17,723,Supply chain delays,Third Party,Skipped,
1755,398,Environmental Review,04/14/2025,01/01/2024,-469,,Contractor,Delayed,On critical path
1756,274,Design Complete,07-27-2019,2024/12/18,1971,Funding gap,Engineer,Delayed,Float available
1757,274,Ground Breaking,01/10/2022,10-16-2021,,,Utility,Delayed,Float available
1758,274,50% Complete,08/12/2022,2019-03-30,-1349,,Utility,Complete,
1759,87,Final Inspection,2024-08-02,09/11/2018,-2093,,Contractor,In Progress,Float available
1760,87,Environmental Review,08-09-2020,07-15-2022,-,Utility conflicts,Third Party,In Progress,Permit dependent
1761,490,Design Complete,2024-06-01,,,,Engineer,Delayed,Float available
1762,490,Final Inspection,,11/03/2020,-2397,,Owner,,
1763,490,Bid Award,2021/10/19,02-16-2021,-245,,Owner,COMPLETE,
1764,490,Substantial Completion,,2024/02/23,-252,,Owner,Not Started,On critical path
1765,490,Project Closeout,08/25/2019,,,,Contractor,Skipped,Float available
1766,490,50% Complete,2026-09-15,06/02/2027,,Funding gap,Owner,Delayed,
1767,126,Project Closeout,01/20/2024,2027-12-01,1411,Right-of-way,Utility,Not Started,
1768,126,Final Inspection,10/29/2020,04-15-2024,,Contractor issues,Engineer,Skipped,On critical path
1769,126,Ground Breaking,2022/08/04,03/25/2019,-1228,,Third Party,Not Started,
1770,126,Design Complete,2020/03/29,06/02/2024,?,,Utility,Complete,Float available
1771,126,50% Complete,10/08/2023,2025/08/30,751,Permitting,Utility,NOT STARTED,Float available
1772,253,50% Complete,06-14-2022,2023/06/17,368,Design changes,Regulator,In Progress,Permit dependent
1773,253,Substantial Completion,04/04/2027,09-20-2019,-2753,,Contractor,Skipped,
1774,253,Bid Award,,04-11-2020,-650,,Engineer,In progress,Float available
1775,253,Final Inspection,07-17-2026,08-01-2022,-1446,,Regulator,In Progress,
1776,253,Environmental Review,2021/01/30,05/03/2024,1189,Weather,Engineer,Delayed,
1777,253,Design Complete,10/03/2025,2018/10/16,-2544,,Engineer,Skipped,
1778,253,Project Closeout,03-01-2020,05-08-2023,1163,,Contractor,Delayed,Float available
1779,217,50% Complete,02-07-2024,05/25/2019,-1719,,Owner,In Progress,
1780,217,Design Complete,02/06/2024,08/09/2027,1193,Environmental review,Engineer,Not Started,Permit dependent
1781,217,Final Inspection,16/08/2023,10/14/2023,59,,Engineer,Skipped,Permit dependent
1782,217,Substantial Completion,12-21-2021,17/02/2020,-673,,Contractor,Delayed,
1783,217,Environmental Review,11/04/2025,08/19/2025,130,Supply chain delays,Utility,complete,On critical path
1784,217,Bid Award,2018/08/23,,1950,Environmental review,Owner,complete,Float available
1785,217,Project Closeout,16/02/2021,,,,Contractor,Delayed,Permit dependent
1786,392,Environmental Review,24/06/2023,10-13-2023,,Permitting,Regulator,Skipped,
1787,392,Final Inspection,2022/12/16,05-27-2021,-568,,Engineer,Skipped,On critical path
1788,76,50% Complete,04-30-2025,15/10/2026,533,Environmental review,Regulator,NOT STARTED,On critical path
1789,76,Substantial Completion,05/28/2020,12-13-2023,1294,Right-of-way,Regulator,Delayed,Permit dependent
1790,213,Bid Award,02-10-2020,,936,Environmental review,Utility,Complete,
1791,213,Environmental Review,2022-03-28,,310,,Regulator,Skipped,Permit dependent
1792,213,Final Inspection,06-21-2020,04-14-2023,1027,,Engineer,In Progress,
1793,89,Bid Award,02/11/2022,06/15/2020,,,Owner,In progress,
1794,89,Project Closeout,01-15-2024,08-27-2023,-141,,Owner,Not Started,
1795,89,Environmental Review,09/17/2023,2022-08-11,-402,,Third Party,Delayed,
1796,89,Design Complete,16/04/2023,2024/08/15,,Utility conflicts,Owner,Not Started,
1797,386,Substantial Completion,01-20-2021,,,,Third Party,complete,On critical path
1798,386,Design Complete,2022-01-29,07-23-2019,-921,,Utility,In Progress,
1799,386,Final Inspection,09-02-2021,2027/04/20,2056,Weather,Utility,Not Started,
1800,386,Bid Award,2023/06/09,,,,Third Party,Skipped,
1801,386,50% Complete,04/13/2024,,,,Third Party,COMPLETE,Float available
1802,386,Ground Breaking,,,,,Engineer,Complete,Float available
1803,386,Project Closeout,04/16/2021,2023/12/28,986,Utility conflicts,Contractor,Skipped,On critical path
1804,386,Environmental Review,2022-06-28,2019-09-12,,,Engineer,Delayed,
1805,129,Substantial Completion,16/09/2025,06/16/2027,638,,Utility,Not Started,
1806,129,Bid Award,2024-06-01,2023-04-29,-399,,Utility,Delayed,
1807,129,Project Closeout,08/14/2020,2026/02/06,2002,Permitting,Third Party,Skipped,
1808,129,50% Complete,04/29/2021,,,,Regulator,In Progress,
1809,129,Final Inspection,2022-03-27,01-07-2025,1017,Supply chain delays,Owner,Skipped,Float available
1810,129,Environmental Review,2023-01-24,,,,Third Party,NOT STARTED,Permit dependent
1811,129,Ground Breaking,29/07/2023,,,,Third Party,Complete,On critical path
1812,129,Design Complete,2027/10/19,,,,Engineer,In Progress,On critical path
1813,54,Final Inspection,27/10/2019,2018-07-31,-453,,Regulator,Skipped,Permit dependent
1814,54,50% Complete,16/03/2022,,,,Third Party,In Progress,
1815,54,Environmental Review,11/15/2027,02/03/2026,,,Engineer,In Progress,Permit dependent
1816,54,Substantial Completion,2027/06/29,,-1782,,Engineer,Delayed,Permit dependent
1817,25,Ground Breaking,10-21-2022,2027-07-28,1741,Permitting,Owner,In progress,Float available
1818,25,Design Complete,31/10/2021,,,,Owner,Not Started,
1819,25,Project Closeout,06/07/2025,,,,Engineer,Skipped,Permit dependent
1820,227,Ground Breaking,07/22/2024,2024-11-01,102,,Utility,Not Started,Permit dependent
1821,227,50% Complete,,2018/10/08,-419,,Engineer,Delayed,Permit dependent
1822,227,Substantial Completion,,2018-07-20,,,Owner,In Progress,
1823,227,Project Closeout,2021-12-29,14/04/2025,N/A,,Third Party,Not Started,On critical path
1824,227,Environmental Review,,2023/06/12,838,Environmental review,Engineer,Complete,Float available
1825,227,Final Inspection,2026-03-29,2021-01-06,,,Contractor,Not Started,On critical path
1826,227,Design Complete,09/21/2020,2020-07-06,-77,,Utility,Delayed,Permit dependent
1827,199,Design Complete,08/24/2024,06/18/2019,-1894,,Engineer,Not Started,
1828,199,Substantial Completion,2020/04/19,15/10/2021,544,Contractor issues,Regulator,Not Started,On critical path
1829,199,Ground Breaking,,2019/03/20,-2725,,Regulator,In Progress,
1830,199,Bid Award,2018-08-06,05/09/2024,2222,Contractor issues,Third Party,Skipped,
1831,199,50% Complete,2023/04/19,02-05-2025,658,Labor shortage,Engineer,Skipped,On critical path
1832,163,Design Complete,2024/06/22,06/30/2019,-1819,,Engineer,Complete,
1833,163,Environmental Review,02-23-2021,03/28/2019,-698,,Utility,In Progress,On critical path
1834,163,Bid Award,2025-03-23,2020-08-15,-1681,,Third Party,Delayed,
1835,298,Environmental Review,09-13-2025,,557,Permitting,Engineer,Delayed,
1836,298,Design Complete,,2024/08/24,1804,Supply chain delays,Utility,Delayed,Permit dependent
1837,360,Design Complete,2021-08-20,17/02/2019,-915,,Engineer,complete,Permit dependent
1838,360,Project Closeout,04-13-2025,2022-07-17,,,Third Party,Delayed,On critical path
1839,360,Environmental Review,11-30-2020,2027/10/05,2500,Weather,Owner,Skipped,
1840,360,Ground Breaking,13/07/2022,04/24/2026,1381,Utility conflicts,Owner,Delayed,
1841,360,Final Inspection,01-28-2025,12/20/2026,691,,Utility,In Progress,
1842,360,50% Complete,2018-06-23,07-07-2024,2206,Contractor issues,Third Party,,
1843,47,Substantial Completion,20/08/2021,2026-05-15,1729,Design changes,Third Party,Delayed,
1844,47,Final Inspection,03-05-2020,,,,Owner,In Progress,
1845,47,Project Closeout,2018/06/19,2026-09-03,2998,Funding gap,Contractor,Skipped,
1846,396,50% Complete,08-29-2020,04-25-2027,2430,,Regulator,Complete,On critical path
1847,396,Design Complete,2021/11/27,07/20/2022,TBD,Permitting,Regulator,Not Started,On critical path
1848,396,Ground Breaking,11-23-2024,,,,Utility,In Progress,
1849,396,Bid Award,2027-07-20,06/05/2025,-805,,Owner,Skipped,
1850,396,Project Closeout,21/02/2019,02/07/2022,1082,Right-of-way,Utility,Skipped,Permit dependent
1851,396,Final Inspection,2022/08/21,2019/12/03,-992,,Contractor,In Progress,Permit dependent
1852,396,Substantial Completion,07-01-2027,07/15/2027,14,Utility conflicts,Engineer,In Progress,
1853,396,Environmental Review,17/07/2026,2019/11/01,,,Contractor,Delayed,
1854,167,Design Complete,07/21/2022,11-08-2021,-255,,Regulator,Not Started,Permit dependent
1855,167,Substantial Completion,08/09/2027,2018/11/03,-3201,,Owner,Complete,Permit dependent
1856,308,Final Inspection,11-16-2025,01-24-2019,-2488,,Third Party,Skipped,
1857,308,Substantial Completion,12-05-2019,2022/12/02,1093,Supply chain delays,Regulator,Complete,
1858,308,Environmental Review,02/03/2019,04/19/2025,2267,Utility conflicts,Owner,Complete,
1859,308,Ground Breaking,22/04/2026,2024/03/18,-765,,Engineer,Not Started,
1860,308,Design Complete,30/10/2025,,342,Utility conflicts,Utility,Not Started,
1861,308,Project Closeout,2025-05-25,02/21/2020,-1920,,Owner,,
1862,308,Bid Award,22/09/2019,04/25/2023,1311,Utility conflicts,Third Party,Not Started,On critical path
1863,308,50% Complete,07-05-2025,06-04-2023,-762,,Third Party,Delayed,On critical path
1864,310,Bid Award,2019/05/12,2023-09-29,1601,Right-of-way,Utility,,
1865,310,Environmental Review,02-08-2019,08-06-2020,545,Weather,Owner,,
1866,310,50% Complete,,03-30-2026,TBD,,Regulator,Not Started,Permit dependent
1867,310,Project Closeout,2023-12-06,2027-06-27,,Labor shortage,Regulator,complete,
1868,310,Final Inspection,11/22/2026,05/16/2019,-2747,,Third Party,In Progress,
1869,310,Design Complete,17/02/2026,12-15-2023,-795,,Engineer,Not Started,
1870,417,Bid Award,07/04/2020,2020/04/17,-78,,Utility,In Progress,
1871,417,Environmental Review,,02/10/2025,2244,Utility conflicts,Third Party,complete,
1872,417,Ground Breaking,28/07/2023,03-13-2019,-1598,,Utility,Complete,On critical path
1873,417,Design Complete,08/12/2026,10/27/2025,,,Engineer,Complete,
1874,417,50% Complete,2022/08/03,2021-01-29,-551,,Owner,Not Started,
1875,417,Substantial Completion,2019-01-03,07-27-2026,2762,Right-of-way,Utility,Not Started,
1876,417,Project Closeout,06-27-2020,06/03/2021,341,Right-of-way,Third Party,Skipped,Permit dependent
1877,417,Final Inspection,2025-09-14,21/09/2024,-358,,Regulator,In progress,On critical path
1878,198,Final Inspection,11/09/2021,09-20-2024,,Weather,Contractor,Skipped,
1879,198,Bid Award,28/01/2025,2025-09-07,222,Environmental review,Regulator,,Float available
1880,198,Design Complete,20/03/2023,2019-11-11,,,Regulator,Skipped,On critical path
1881,198,Project Closeout,13/11/2025,,55,Labor shortage,Contractor,Not Started,Float available
1882,198,50% Complete,11-13-2027,,TBD,,Regulator,Skipped,Float available
1883,292,Final Inspection,03-17-2021,03/23/2026,1832,Permitting,Owner,In Progress,
1884,292,Substantial Completion,08/30/2025,,,,Contractor,Not Started,On critical path
1885,292,Bid Award,2025/05/18,,,,Owner,,
1886,292,Ground Breaking,2023-12-31,08/24/2020,-1224,,Owner,Skipped,Float available
1887,292,50% Complete,07/06/2021,09/14/2018,-1026,,Utility,In Progress,
1888,292,Environmental Review,2027-05-04,07/29/2019,-2836,,Engineer,Delayed,
1889,292,Design Complete,2025-04-17,,?,,Regulator,Delayed,
1890,292,Project Closeout,19/04/2025,12-20-2024,,,Third Party,Complete,
1891,467,Substantial Completion,02-07-2021,2020/11/10,-89,,Utility,Not Started,
1892,467,50% Complete,02/24/2021,08/04/2027,2352,Labor shortage,Third Party,,Permit dependent
1893,467,Design Complete,2026/11/01,04/25/2024,-920,,Engineer,Not Started,
1894,467,Ground Breaking,09-21-2023,05/07/2024,288,Supply chain delays,Regulator,Delayed,Permit dependent
1895,467,Final Inspection,2020-04-30,2022-11-18,932,,Engineer,Skipped,Float available
1896,467,Project Closeout,12-14-2020,05-18-2027,2346,,Contractor,Delayed,On critical path
1897,135,Ground Breaking,,04/08/2019,-1401,,Engineer,Not Started,Permit dependent
1898,135,Substantial Completion,2019-02-19,2021/05/30,,,Contractor,,On critical path
1899,135,50% Complete,27/07/2026,11-13-2021,-1717,,Third Party,,
1900,6,Design Complete,31/05/2022,07-19-2019,-1047,,Regulator,Skipped,Float available
1901,6,Environmental Review,02-05-2023,08/30/2024,572,Weather,Utility,complete,
1902,6,Substantial Completion,26/12/2019,19/03/2023,1179,Environmental review,Third Party,Not Started,Float available
1903,6,Ground Breaking,12-02-2022,11/03/2021,-631,,Regulator,Delayed,Permit dependent
1904,6,Project Closeout,2020-07-15,12-18-2027,2712,Right-of-way,Regulator,Delayed,Permit dependent
1905,6,50% Complete,16/11/2022,04/14/2020,-946,,Third Party,Skipped,Permit dependent
1906,365,Ground Breaking,2019-04-15,02/27/2027,2875,Funding gap,Third Party,Skipped,
1907,365,Substantial Completion,16/08/2024,03-08-2022,-892,,Third Party,Not Started,
1908,365,Project Closeout,2022/12/28,10/10/2021,-444,,Third Party,Delayed,Float available
1909,365,Design Complete,,2027-11-23,352,Design changes,Engineer,Delayed,Float available
1910,365,Final Inspection,,2022/01/13,1322,Funding gap,Third Party,Delayed,Float available
1911,365,50% Complete,08-07-2026,2026/10/06,60,Weather,Regulator,Skipped,Permit dependent
1912,365,Environmental Review,30/11/2024,03/10/2025,307,Utility conflicts,Utility,Complete,Float available
1913,365,Bid Award,2021-08-02,02-20-2026,1663,Design changes,Utility,complete,On critical path
1914,59,Ground Breaking,,07/04/2022,,,Contractor,Complete,Float available
1915,59,Bid Award,2018-09-09,06/03/2021,909,,Engineer,Not Started,
1916,59,Substantial Completion,02/21/2020,2026/09/19,2402,Permitting,Utility,complete,Permit dependent
1917,59,50% Complete,2023-12-05,05/04/2026,TBD,Funding gap,Regulator,In Progress,
1918,391,50% Complete,03-29-2019,2027-08-25,3071,Environmental review,Third Party,Skipped,Permit dependent
1919,391,Bid Award,11/14/2019,26/11/2025,2204,Supply chain delays,Utility,In Progress,Permit dependent
1920,391,Substantial Completion,,2027-11-26,2290,Environmental review,Owner,Complete,
1921,391,Project Closeout,03/03/2025,03-20-2022,-1079,,Regulator,complete,
1922,391,Ground Breaking,09/27/2020,20/01/2024,1210,Labor shortage,Contractor,Not Started,Permit dependent
1923,46,Substantial Completion,10/10/2024,2027-09-04,1059,Labor shortage,Utility,Not Started,
1924,46,Bid Award,10-12-2023,2027-09-09,1428,Design changes,Owner,In Progress,On critical path
1925,46,Project Closeout,05/02/2022,2024/08/15,836,Environmental review,Contractor,,
1926,46,Ground Breaking,2019-01-16,2020-04-29,TBD,Right-of-way,Utility,In Progress,Permit dependent
1927,46,50% Complete,,02/11/2021,238,Supply chain delays,Utility,In Progress,Float available
1928,46,Environmental Review,05-21-2020,,2602,Utility conflicts,Contractor,Delayed,
1929,46,Final Inspection,15/11/2025,2018/11/25,-2547,,Engineer,In Progress,Float available
1930,46,Design Complete,2021/09/02,2020/06/09,-450,,Engineer,In progress,
1931,185,Bid Award,02/11/2020,2026/06/22,2058,Supply chain delays,Utility,Complete,On critical path
1932,185,Final Inspection,02/15/2023,07-17-2019,-1309,,Utility,Complete,Permit dependent
1933,185,Design Complete,2020/02/04,03-09-2021,399,Funding gap,Owner,Not Started,On critical path
1934,185,Substantial Completion,03-08-2024,22/04/2024,45,Labor shortage,Regulator,Not Started,Float available
1935,185,50% Complete,2019/05/19,01-24-2019,,,Third Party,COMPLETE,
1936,185,Environmental Review,2022-07-25,2022-12-06,134,,Contractor,Not Started,On critical path
1937,136,Ground Breaking,2020/07/23,2023/05/18,1029,Permitting,Owner,complete,Float available
1938,136,Bid Award,2023/06/02,2024/06/28,392,Funding gap,Engineer,NOT STARTED,Float available
1939,136,Substantial Completion,10/12/2027,01/01/2025,-1014,,Contractor,Delayed,On critical path
1940,136,Environmental Review,2023-02-23,,1491,Permitting,Contractor,Delayed,
1941,65,Environmental Review,,05/02/2026,,Contractor issues,Regulator,Delayed,
1942,65,Substantial Completion,11/01/2023,10-12-2021,,,Engineer,Delayed,
1943,65,Ground Breaking,2019/06/19,09-25-2024,-,Environmental review,Third Party,Skipped,Float available
1944,65,50% Complete,07/02/2019,2023-05-14,1557,Permitting,Utility,COMPLETE,On critical path
1945,65,Final Inspection,05/29/2020,2024-06-07,1470,Contractor issues,Third Party,Not Started,
1946,65,Project Closeout,12/02/2027,2020-06-16,?,,Utility,Delayed,On critical path
1947,65,Bid Award,11/28/2022,2025-03-01,,Permitting,Owner,Complete,On critical path
1948,65,Design Complete,10-08-2020,01/13/2027,,Utility conflicts,Contractor,In Progress,
1949,181,Substantial Completion,15/09/2026,24/02/2027,162,Contractor issues,Contractor,Skipped,Float available
1950,181,Project Closeout,03/21/2025,17/01/2020,-1890,,Contractor,Skipped,
1951,317,Bid Award,,03/10/2024,-935,,Engineer,COMPLETE,
1952,317,50% Complete,03/07/2026,07-16-2024,-599,,Utility,In Progress,On critical path
1953,317,Ground Breaking,07-31-2021,03-14-2021,-139,,Owner,In Progress,On critical path
1954,317,Environmental Review,09/09/2021,2026-05-10,1704,Labor shortage,Owner,Skipped,Permit dependent
1955,317,Design Complete,2024-08-30,2026-03-08,555,,Third Party,Skipped,
1956,317,Final Inspection,2022-12-03,2024/12/21,749,Labor shortage,Contractor,Not Started,
1957,317,Project Closeout,,2023-03-04,257,Contractor issues,Engineer,Skipped,On critical path
1958,317,Substantial Completion,2023-01-04,2020-08-09,-878,,Utility,NOT STARTED,
1959,134,Environmental Review,05/17/2020,,,,Utility,Skipped,Permit dependent
1960,134,50% Complete,01-12-2027,05/04/2023,-1349,,Regulator,Skipped,Permit dependent
1961,134,Ground Breaking,05/02/2026,2025-07-09,-297,,Regulator,Not Started,
1962,134,Project Closeout,2019-08-06,04-15-2020,253,Utility conflicts,Contractor,Complete,Permit dependent
1963,393,Bid Award,2019/05/10,,,,Contractor,Not Started,On critical path
1964,393,Environmental Review,12-19-2018,2027-05-29,3083,Funding gap,Third Party,,
1965,393,Design Complete,,05/05/2022,1034,Weather,Regulator,Skipped,
1966,297,50% Complete,21/12/2019,05/09/2025,1966,Design changes,Third Party,Skipped,On critical path
1967,297,Project Closeout,2019-05-04,,,,Third Party,Not Started,
1968,297,Substantial Completion,27/11/2026,,,,Engineer,In progress,On critical path
1969,297,Bid Award,2022-10-05,13/04/2022,-175,,Utility,Skipped,
1970,297,Design Complete,12/27/2021,06-06-2024,892,,Contractor,Not Started,Float available
1971,466,Substantial Completion,06/29/2018,2024-11-13,2329,Utility conflicts,Third Party,Skipped,
1972,466,Design Complete,06/28/2025,,,,Regulator,Not Started,Permit dependent
1973,466,Environmental Review,2023/05/04,,,,Utility,complete,Permit dependent
1974,466,Bid Award,2024/01/06,,,,Owner,Complete,
1975,466,Ground Breaking,2026/09/03,,,,Contractor,In Progress,Permit dependent
1976,466,50% Complete,15/06/2021,,,,Contractor,In Progress,Permit dependent
1977,466,Final Inspection,2022/10/12,2022-05-19,-146,,Owner,Delayed,
1978,200,Project Closeout,01-10-2024,11-11-2027,n/a,Contractor issues,Utility,Delayed,Permit dependent
1979,200,Design Complete,2023-02-02,27/02/2025,756,Environmental review,Regulator,In Progress,Float available
1980,200,Ground Breaking,2023/09/10,30/05/2020,-1198,,Contractor,Not Started,Permit dependent
1981,200,Final Inspection,23/01/2026,,,,Utility,Not Started,On critical path
1982,200,50% Complete,10/20/2019,,,,Contractor,Delayed,Permit dependent
1983,200,Bid Award,12-14-2019,03-20-2023,1192,Funding gap,Engineer,Not Started,
1984,420,Substantial Completion,2025/09/01,26/06/2022,-1163,,Contractor,In Progress,
1985,420,Design Complete,2024-01-22,09/17/2024,239,Supply chain delays,Regulator,Delayed,Float available
1986,420,Final Inspection,09/10/2026,04/02/2022,-1708,,Regulator,Delayed,
1987,420,Environmental Review,12/04/2018,2025/04/17,2326,Contractor issues,Utility,Not Started,On critical path
1988,420,Project Closeout,2027-08-09,11-22-2018,-,,Engineer,,
1989,420,50% Complete,03/01/2024,02-24-2027,1148,,Utility,Skipped,Permit dependent
1990,423,Ground Breaking,2025-03-12,,,,Utility,,Permit dependent
1991,423,Bid Award,2023-09-10,19/10/2025,770,Labor shortage,Contractor,Complete,
1992,423,Environmental Review,25/05/2026,,,,Utility,In progress,Float available
1993,423,Final Inspection,,,,,Engineer,,
1994,423,Project Closeout,12/02/2019,,,,Regulator,In Progress,Float available
1995,266,Project Closeout,30/03/2020,03-04-2021,339,Weather,Third Party,,
1996,266,Environmental Review,05/22/2021,2027/02/05,N/A,Supply chain delays,Utility,Delayed,On critical path
1997,266,Substantial Completion,03-14-2027,11/16/2019,-2675,,Regulator,Complete,
1998,266,50% Complete,02-17-2024,06/03/2027,1113,Labor shortage,Contractor,Delayed,
1999,266,Final Inspection,09-23-2019,2021/08/16,693,,Third Party,Not Started,
2000,266,Bid Award,2023-03-13,08-06-2025,877,,Third Party,Skipped,Permit dependent
2001,266,Ground Breaking,11-27-2027,2027-01-04,-327,,Engineer,Complete,
2002,266,Design Complete,07/29/2021,2025/12/23,1608,Supply chain delays,Regulator,Complete,
2003,93,Ground Breaking,12-16-2026,,,,Owner,,Float available
2004,93,Environmental Review,05-20-2019,,,,Third Party,Skipped,On critical path
2005,366,Bid Award,2018/09/26,10-01-2027,3292,,Engineer,Delayed,
2006,366,Final Inspection,08/12/2026,2024/12/24,-596,,Engineer,Skipped,Permit dependent
2007,366,Project Closeout,2027/01/31,20/08/2025,-529,,Owner,COMPLETE,
2008,366,Design Complete,2024/09/13,2025-07-03,293,Utility conflicts,Owner,Not Started,On critical path
2009,366,Ground Breaking,2025/01/20,2020-11-14,-1528,,Engineer,Not Started,Permit dependent
2010,366,Environmental Review,2020-04-28,29/02/2020,,,Third Party,In Progress,On critical path
2011,366,50% Complete,09/11/2023,2021/11/02,-737,,Utility,In Progress,Float available
2012,366,Substantial Completion,2024-04-18,,-1968,,Utility,Delayed,
2013,335,Ground Breaking,21/12/2025,06/06/2022,-1294,,Regulator,Skipped,
2014,335,Design Complete,05-07-2027,,,,Contractor,Complete,Permit dependent
2015,335,Substantial Completion,30/12/2022,,,,Contractor,Skipped,
2016,335,50% Complete,2024-04-29,,N/A,,Contractor,Complete,
2017,335,Project Closeout,27/09/2023,07-07-2019,-1543,,Third Party,Delayed,
2018,335,Bid Award,2024-01-27,,,,Regulator,In Progress,
